Date,Open,High,Low,Close*,Adj Close**,Volume,3day_before_change
"Sep 26, 2019",79.25,80.62,78.61,79.75,79.75,"920,000",0.9502624343914022
"Sep 25, 2019",79.12,79.99,76.08,79.60,79.60,"1,924,100",0.9652626482691842
"Sep 24, 2019",82.43,82.93,79.46,80.02,80.02,"2,145,400",-
"Sep 23, 2019",82.29,83.60,81.80,82.62,82.62,"677,000",-
"Sep 20, 2019",85.00,85.35,81.50,82.63,82.63,"2,050,100",0.9998789785792086
"Sep 19, 2019",85.20,85.35,83.25,84.62,84.62,"1,266,600",0.9762523629489602
"Sep 18, 2019",84.40,86.00,83.50,84.55,84.55,"1,835,400",1.048964918805008
"Sep 17, 2019",81.49,84.82,79.53,84.64,84.64,"2,539,900",-
"Sep 16, 2019",78.50,80.99,78.26,80.67,80.67,"1,630,100",-
"Sep 13, 2019",81.57,82.48,78.27,78.85,78.85,"1,416,800",1.0230818008877616
"Sep 12, 2019",81.45,82.65,79.90,81.53,81.53,"1,955,100",0.9813316739265713
"Sep 11, 2019",80.00,81.86,78.50,80.71,80.71,"2,013,600",-
"Sep 10, 2019",77.00,81.22,76.81,80.35,80.35,"2,813,200",-
