Date,Open,High,Low,Close*,Adj Close**,Volume,3day_before_change
"Feb 10, 2020",10.60,10.70,10.47,10.51,10.51,"2,380,000",-
"Feb 07, 2020",10.75,10.76,10.54,10.65,10.65,"1,580,600",0.9868544600938967
"Feb 06, 2020",10.65,10.95,10.64,10.76,10.76,"2,926,300",1.0037700282752122
"Feb 05, 2020",10.75,10.84,10.41,10.59,10.59,"2,186,600",1.0208728652751424
"Feb 04, 2020",10.74,10.88,10.57,10.61,10.61,"3,795,900",-
"Feb 03, 2020",10.36,10.61,10.27,10.54,10.54,"3,490,500",-
"Jan 31, 2020",10.68,10.70,10.05,10.29,10.29,"6,076,200",1.0242954324586977
"Jan 30, 2020",10.89,11.00,10.58,10.73,10.73,"3,605,800",0.91875
"Jan 29, 2020",11.24,11.35,10.98,11.02,11.02,"2,252,800",0.972801450589302
"Jan 28, 2020",11.14,11.23,11.02,11.20,11.20,"2,063,200",-
"Jan 27, 2020",10.94,11.20,10.85,11.03,11.03,"2,581,300",-
"Jan 24, 2020",11.55,11.61,11.25,11.38,11.38,"3,233,400",0.9692442882249559
"Jan 23, 2020",11.38,11.50,11.22,11.44,11.44,"3,516,800",1.0061892130857648
"Jan 22, 2020",11.34,11.57,11.30,11.41,11.41,"2,342,700",-
"Jan 21, 2020",11.48,11.57,11.28,11.31,11.31,"4,408,700",-
"Jan 17, 2020",11.71,11.75,11.48,11.56,11.56,"3,192,500",-
"Jan 16, 2020",11.61,11.76,11.46,11.63,11.63,"3,507,400",0.998272884283247
"Jan 15, 2020",11.57,11.78,11.43,11.52,11.52,"4,924,800",0.9906303236797275
"Jan 14, 2020",11.97,12.08,11.03,11.58,11.58,"12,512,200",-
"Jan 13, 2020",11.77,11.90,11.70,11.74,11.74,"4,340,500",-
"Jan 10, 2020",11.99,11.99,11.66,11.81,11.81,"3,613,300",0.9940728196443691
"Jan 09, 2020",12.10,12.22,11.81,11.93,11.93,"4,120,900",1.0251736111111112
"Jan 08, 2020",11.55,12.17,11.52,11.98,11.98,"6,028,800",1.037391304347826
"Jan 07, 2020",11.66,11.86,11.50,11.52,11.52,"3,660,400",-
"Jan 06, 2020",11.13,11.55,10.90,11.50,11.50,"3,458,200",-
"Jan 03, 2020",11.40,11.52,11.27,11.31,11.31,"3,578,500",1.0167992926613616
"Jan 02, 2020",11.73,11.79,11.51,11.60,11.60,"3,340,100",0.9724849527085124
"Dec 31, 2019",11.44,11.75,11.37,11.63,11.63,"3,019,800",1.013986013986014
