Date,Open,High,Low,Close*,Adj Close**,Volume,3day_before_change
"Dec 10, 2019",13.33,13.39,13.12,13.26,13.26,"1,603,700",-
"Dec 09, 2019",13.52,13.74,13.26,13.31,13.31,"1,394,200",-
"Dec 06, 2019",13.32,13.63,13.26,13.62,13.62,"1,552,800",0.9772393538913363
"Dec 05, 2019",13.43,13.58,13.20,13.21,13.21,"1,195,000",1.008142116950407
"Dec 04, 2019",13.67,13.81,13.32,13.35,13.35,"1,088,400",0.9749077490774908
"Dec 03, 2019",13.40,13.55,13.10,13.51,13.51,"1,269,400",-
"Dec 02, 2019",13.89,13.95,13.50,13.55,13.55,"937,700",-
"Nov 29, 2019",13.81,14.09,13.80,13.88,13.88,"717,300",0.9762247838616714
"Nov 27, 2019",14.00,14.25,13.91,13.99,13.99,"1,280,400",1.0065264684554025
"Nov 26, 2019",13.74,13.90,13.64,13.79,13.79,"1,024,600",-
"Nov 25, 2019",13.50,13.87,13.47,13.75,13.75,"1,103,500",-
"Nov 22, 2019",13.47,13.63,13.41,13.49,13.49,"1,097,600",1.0192735359525575
"Nov 21, 2019",13.49,13.73,13.26,13.42,13.42,"1,445,100",0.957416607523066
"Nov 20, 2019",14.05,14.05,13.47,13.54,13.54,"2,815,000",0.9293628808864266
"Nov 19, 2019",14.46,14.52,14.02,14.09,14.09,"1,645,400",-
"Nov 18, 2019",14.64,14.71,14.25,14.44,14.44,"1,761,200",-
"Nov 15, 2019",14.54,14.84,14.31,14.71,14.71,"2,724,900",0.9816451393609789
"Nov 14, 2019",13.88,14.48,13.88,14.40,14.40,"3,313,400",1.0158839779005526
"Nov 13, 2019",14.88,14.88,12.90,13.77,13.77,"6,213,200",0.997920997920998
"Nov 12, 2019",14.44,14.70,14.13,14.48,14.48,"2,606,600",-
"Nov 11, 2019",14.85,15.26,14.30,14.43,14.43,"2,087,200",-
"Nov 08, 2019",14.76,15.08,14.70,14.74,14.74,"1,836,200",0.9789687924016282
"Nov 07, 2019",14.96,15.26,14.73,14.77,14.77,"2,359,000",0.9859531772575252
"Nov 06, 2019",14.93,15.35,14.73,14.85,14.85,"1,169,100",0.9906103286384976
"Nov 05, 2019",14.97,15.14,14.46,14.95,14.95,"1,650,300",-
"Nov 04, 2019",15.80,15.94,14.88,14.91,14.91,"1,749,400",-
"Nov 01, 2019",15.63,15.83,15.50,15.59,15.59,"950,700",0.9563822963438101
"Oct 31, 2019",15.87,16.10,15.30,15.54,15.54,"1,095,100",0.9762053850970569
"Oct 30, 2019",15.95,15.98,15.45,15.86,15.86,"959,500",0.9798234552332913
"Oct 29, 2019",15.78,16.15,15.54,15.97,15.97,"1,229,700",-
"Oct 28, 2019",15.43,16.07,15.40,15.86,15.86,"1,335,600",-
"Oct 25, 2019",15.58,15.76,15.10,15.24,15.24,"1,256,600",1.0406824146981626
"Oct 24, 2019",16.06,16.06,15.34,15.67,15.67,"1,191,500",0.9986893840104849
"Oct 23, 2019",15.31,16.00,15.25,15.93,15.93,"2,001,400",0.9190615835777126
"Oct 22, 2019",17.00,17.00,15.25,15.26,15.26,"2,258,900",-
"Oct 21, 2019",17.16,17.34,16.75,17.05,17.05,"1,204,000",-
"Oct 18, 2019",16.70,17.29,16.57,17.00,17.00,"1,602,300",1.0029411764705882
"Oct 17, 2019",17.06,17.26,16.64,16.77,16.77,"812,600",0.9872241579558654
"Oct 16, 2019",17.00,17.35,16.83,16.93,16.93,"1,124,900",0.9744334689134223
"Oct 15, 2019",17.16,17.37,17.00,17.22,17.22,"876,700",-
"Oct 14, 2019",17.47,17.55,17.08,17.21,17.21,"808,300",-
"Oct 11, 2019",17.36,17.95,17.31,17.51,17.51,"1,635,700",0.9828669331810393
"Oct 10, 2019",16.69,17.18,16.67,16.94,16.94,"1,060,300",1.0580060422960726
"Oct 09, 2019",16.78,16.89,16.49,16.68,16.68,"1,039,500",1.0254237288135595
"Oct 08, 2019",16.27,16.74,16.18,16.55,16.55,"1,997,600",-
"Oct 07, 2019",16.16,16.67,15.91,16.52,16.52,"2,281,200",-
"Oct 04, 2019",15.98,16.24,15.63,16.22,16.22,"1,083,300",1.0184956843403206
"Oct 03, 2019",15.52,15.78,15.02,15.77,15.77,"1,121,200",0.9975399753997538
"Oct 02, 2019",15.99,16.00,15.44,15.50,15.50,"1,670,800",0.944311377245509
"Oct 01, 2019",16.72,17.12,16.18,16.26,16.26,"1,333,900",-
"Sep 30, 2019",16.21,16.86,15.93,16.70,16.70,"1,681,800",-
"Sep 27, 2019",16.60,16.73,15.86,16.14,16.14,"2,164,600",1.0346964064436182
"Sep 26, 2019",16.91,17.70,16.42,16.64,16.64,"4,395,800",0.9676258992805756
"Sep 25, 2019",16.80,17.01,16.33,16.93,16.93,"1,775,500",0.9486887115165337
"Sep 24, 2019",17.51,17.63,16.50,16.68,16.68,"3,110,800",-
"Sep 23, 2019",17.22,17.67,17.00,17.54,17.54,"1,488,000",-
"Sep 20, 2019",17.43,17.63,17.16,17.30,17.30,"2,310,800",1.0138728323699422
"Sep 19, 2019",17.33,17.69,17.33,17.46,17.46,"1,287,800",0.9897025171624714
"Sep 18, 2019",17.48,17.57,17.10,17.37,17.37,"1,749,300",1.0607533414337789
"Sep 17, 2019",16.53,17.53,16.40,17.48,17.48,"2,262,400",-
"Sep 16, 2019",15.96,16.64,15.92,16.46,16.46,"2,313,100",-
"Sep 13, 2019",15.90,16.15,15.75,15.96,15.96,"1,305,100",1.031328320802005
"Sep 12, 2019",15.79,15.93,15.41,15.83,15.83,"1,165,500",1.068988613529806
"Sep 11, 2019",14.93,15.68,14.92,15.64,15.64,"1,536,200",-
"Sep 10, 2019",14.96,15.14,14.62,14.93,14.93,"1,567,200",-
